fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务数据统计	fs	141958	data/figure/fs/2024-07-17--食品饮料-三只松鼠-2024年半年度业绩预告点评：Q2淡季仍具韧性，重回百亿在途_page1_公司财务预测表.jpg					2025年的EBITDA是否高于2023年和2024年的总和？					否
财务数据统计	fs	141959	data/figure/fs/2024-07-16--工程机械-五新隧装-深度报告：隧道钻爆法设备小巨人，铁公路水利矿山领域齐发力_page22_no_caption.jpg					2025年的营业利润是否高于2023年？					是
财务数据统计	fs	141960	data/figure/fs/2024-07-15--通信设备-中际旭创-光模块需求强劲，业绩持续高增_page1_no_caption.jpg					2025 年的总负债是否比 2023 年增长超过 10%？					是
财务数据统计	fs	141961	data/figure/fs/2024-07-15--汽车零部件-文灿股份-Q2短期承压，看好下半年业绩修复_page1_盈利预测表.jpg					2025年的EBIT增长率是否超过2024年？					是
财务数据统计	fs	141962	data/figure/fs/2024-07-15--化学制药-亿帆医药-Q2业绩符合预期，医药产品持续放量_page2_.jpg					2025年的营业利润是否比2023年增长超过100%？					是
财务数据统计	fs	141963	data/figure/fs/2024-07-14--食品饮料-龙大美食-公司事件点评报告：盈利能力改善，业务结构持续优化_page2_公司盈利预测百万元.jpg					2025年的营业利润是否超过2023年？					是
财务数据统计	fs	141964	data/figure/fs/2024-07-14--电子化学品-金宏气体-公司深度报告：综合气体服务商，打造电子大宗现场制气新增长极_page28_附财务预测摘要.jpg					2023年的流动资产是否超过总资产的50%？					是
财务数据统计	fs	141965	data/figure/fs/2024-07-14--家电行业-石头科技-石头科技2024H1业绩预告点评：剔除退税影响，业绩总体符合预期_page2_财务报表与盈利预测.jpg					2026年的EBITDA是否是2023年的1.5倍以上？					否
财务数据统计	fs	141966	data/figure/fs/2024-07-12--电池-德瑞锂电-锂一次电池先行者，扩产顺应市场高需求_page18_德瑞锂电三大财务预测表.jpg					2025年的营业总收入是否比2024年增长超过30%？					否
财务数据统计	fs	141967	data/figure/fs/2024-07-12--酿酒行业-燕京啤酒-公司事件点评报告：结构升级叠加提效降费，利润弹性释放_page1_公司盈利预测百万元.jpg					2026年的净利润是否超过2025年？					是
财务数据统计	fs	141968	data/figure/fs/2024-07-11--化学制药-奥锐特-业绩持续高增，司美格鲁肽投产在即_page1_图表1奥锐特财务报表预测.jpg					2025年的营业利润增长率是否高于2024年？					是
财务数据统计	fs	141969	data/figure/fs/2024-07-11--汽车整车-长城汽车-系列点评十二：业绩超预期，坦克+出海持续发力_page1_公司财务报表数据预测汇总.jpg					2025 年的总资产周转率是否超过 0.9？					是
财务数据统计	fs	141970	data/figure/fs/2024-07-10--橡胶制品-赛轮轮胎-2024H1业绩预增公告点评：业绩保持高速增长，领先优势进一步保持_page1_公司财务报表数据预测汇总.jpg					2025年的EBITDA是否超过2023年的两倍？					是
财务数据统计	fs	141971	data/figure/fs/2024-07-10--能源金属-华友钴业-2024H1业绩预告点评：Q2业绩超预期，镍价上涨盈利好于预期【勘误版】_page1_华友钴业三大财务预测表.jpg					2026年的EBITDA是否超过2023年的两倍？					是
财务数据统计	fs	141972	data/figure/fs/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page26_no_caption.jpg					2025 年的营业利润增长率是否超过 2024 年的 1.5 倍？					是
财务数据统计	fs	141973	data/figure/fs/2024-07-09--船舶制造-中国船舶-民船量价齐升，上半年利润高增_page1_no_caption.jpg					2023年的营业利润增长率是否高于2022年？					是
财务数据统计	fs	141974	data/figure/fs/2024-07-08--半导体-澜起科技-2024年中报预告点评：收入利润高增，AI运力芯片快速放量_page1_公司财务报表数据预测汇总.jpg					2025 年的 EBIT 是否高于 2024 年？					是
财务数据统计	fs	141975	data/figure/fs/2024-07-08--教育-行动教育-Q2业绩延续高增_page1_财务预测摘要.jpg					2025 年的营业利润是否比 2024 年增长了超过 50%？					否
财务数据统计	fs	141976	data/figure/fs/2024-07-07--家电行业-盾安环境-盾安环境：Q2收入增长环比提速，收购上海大创深化热管理布局_page2_no_caption.jpg					"2025 年的营业利润是否超过 1,300 万元且占营业收入的比例高于 10%？"					是
财务数据统计	fs	141977	data/figure/fs/2024-07-07--计算机设备-纳睿雷达-公告点评：发布Ku波段双极化有源相控阵雷达，看好低空经济领域拓展加速_page2_附表纳睿雷达盈利预测表.jpg					2025 年的营业利润是否超过 2023 年的两倍？					是
财务数据统计	fs	141978	data/figure/fs/2024-07-04--专用设备-雷赛智能-2024年半年报预告点评：业绩超市场预期，报表加速修复体现变革成效_page1_雷赛智能三大财务预测表.jpg					2025年的EBITDA是否比2024年增长超过30%？					是
财务数据统计	fs	141979	data/figure/fs/2024-07-03--专用设备-耐普矿机-公司事件点评报告：海外战略成效显著，营收利润双增长_page2_公司盈利预测百万元.jpg					2025 年的营业利润是否比 2023 年增长超过 100%？					是
财务数据统计	fs	141980	data/figure/fs/2024-07-03--消费电子-立讯精密-果链龙头，AI助力再腾飞_page27_no_caption.jpg					"2026 年的融资活动现金流量净额是否为负数且低于 -50,000 万元？"					是
财务数据统计	fs	141981	data/figure/fs/2024-07-02--物流行业-京沪高铁-客运业务挖掘潜力，路网服务贡献成长_page19_财务预测摘要.jpg					2025 年的营业利润是否超过 2023 年的 1.5 倍？					是
财务数据统计	fs	141982	data/figure/fs/2024-07-01--软件开发-艾融软件-北交所信息更新：拟以1.1亿元收购北京信立合创100%股权，强化征信和非银客户领域_page1_附财务预测摘要.jpg					2025 年的资产总计是否超过 1160 百万元？					是
财务数据统计	fs	141983	data/figure/fs/2024-06-30--塑料制品-英科再生-动态报告：落实“全产业链、全球化”布局的再生“艺术家”_page12_公司财务报表数据预测汇总.jpg					2025年的EBITDA是否比2023年增长超过50%？					是
财务数据统计	fs	141984	data/figure/fs/2024-06-30--电网设备-思源电气-公司动态研究报告：输配电一次设备民企龙头，海外订单高速增长_page2_公司盈利预测百万元.jpg					2025 年的营业利润是否高于 2023 年？					是
财务数据统计	fs	141985	data/figure/fs/2024-06-27--电子化学品-鼎龙股份-市占率持续提升，公司规模效应促进盈利能力高增_page2_no_caption.jpg					2025年的营业利润增长率是否高于2024年？					是
财务数据统计	fs	141986	data/figure/fs/2024-06-27--软件开发-福昕软件-PDF行业全球领军者，订阅与渠道双转型进入收获期_page24_财务预测摘要.jpg					2024 年的总资产是否比 2023 年增长超过 5%？					是
财务数据统计	fs	141987	data/figure/fs/2024-06-26--软件开发-华大九天-EDA全流程工具版图持续完善_page3_no_caption.jpg					2026年的ROIC是否高于2025年？					是
财务数据统计	fs	141988	data/figure/fs/2024-06-26--化纤行业-华峰化学-氨纶己二酸景气底部扩张，巩固聚氨酯一体化优势_page3_no_caption.jpg					2025 年的营业利润增长率是否高于 2024 年？					是
财务数据统计	fs	141989	data/figure/fs/2024-06-25--食品饮料-仲景食品-公司深度分析：复调行业持续增长，单品市场潜力较大_page13_财务报表预测和估值数据汇总.jpg					2026 年的净利润是否为五年中最高的？					是
财务数据统计	fs	141990	data/figure/fs/2024-06-25--农药兽药-广信股份-短期价格处于相对底部区间，长期产业链延伸多点布局_page2_no_caption.jpg					2025 年的营业利润是否高于 2023 年？					是
财务数据统计	fs	141991	data/figure/fs/2024-06-24--消费电子-国光电器-公司动态研究报告：业绩表现亮眼，AI赋能音箱耳机开辟第二增长曲线_page3_公司盈利预测百万元.jpg					2025年的总资产周转率是否高于2023年？					是
财务数据统计	fs	141992	data/figure/fs/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page27_附表财务预测与估值.jpg					2025 年的 EBITDA 是否高于 2023 年？					是
财务数据统计	fs	141993	data/figure/fs/2024-06-24--风电设备-运达股份-订单稳健增长，“两海战略”初见成效_page5_财务预测与估值.jpg					2025 年的总资产是否比 2023 年增长超过 10%？					是
财务数据统计	fs	141994	data/figure/fs/2024-06-19--化学原料-龙佰集团-回购股份彰显信心，投资建设钪钒新材料_page4_财务预测与估值.jpg					2026年的固定资产是否占总资产的35%以上？					否
财务数据统计	fs	141995	data/figure/fs/2024-06-23--电网设备-中国西电-一次设备领先企业，特高压与电网投资驱动增长新浪潮_page10_no_caption.jpg					2025年的营业利润是否比2024年增长超过50%？					是
财务数据统计	fs	141996	data/figure/fs/2024-06-23--医疗器械-昊海生科-公司深度研究：医美+医药两翼驱动发展，并购+自研强化竞争优势_page41_表公司财务预测表.jpg					2025年的营业利润是否高于2023年？					是
财务数据统计	fs	141997	data/figure/fs/2024-06-21--生物制品-福瑞达-首次覆盖：聚焦大健康产业，化妆品“5+N”战略升级_page21_利润表百万元.jpg					2025年的营业利润增长率是否高于2024年？					是
财务数据统计	fs	141998	data/figure/fs/2024-06-20--有色金属-图南股份-聚焦高温合金主业夯实基础，业绩稳定持续高速增长_page1_财务预测摘要.jpg					2025 年的营业利润是否比 2023 年增长超过 50%？					是
财务数据统计	fs	141999	data/figure/fs/2024-06-20--通用设备-克莱特-北交所信息更新：《交通运输大规模设备更新行动方案》发布，公司轨交、船舶业务迎来机遇_page5_附财务预测摘要.jpg					2024 年的营业利润是否比 2023 年增长超过 10%？					是
财务数据统计	fs	142000	data/figure/fs/2024-06-18--旅游酒店-天目湖-平桥石坝项目落地，政企合作开新篇_page1_天目湖三大财务预测表.jpg					2023年的经营性应收款项是否为零？					是
财务数据统计	fs	142001	data/figure/fs/2024-06-18--中药-方盛制药-成长中的创新中药小巨头，新老产品放量在即_page22_图表51盈利预测表.jpg					2025 年的营业利润是否超过 300 百万元？					是
财务数据统计	fs	142002	data/figure/fs/2024-06-17--有色金属-楚江新材-铜基龙头发力高端，军工新材料稳步增长_page2_财务报表和主要财务比率.jpg					2025年的营业利润增长率是否超过20%？					是
财务数据统计	fs	142003	data/figure/fs/2024-06-17--软件开发-万集科技-首次覆盖：交通基础设施智慧化升级提速，业绩进入上升通道_page4_财务报表分析和预测.jpg					2025 年的营业总收入是否比 2023 年增长超过 80%？					是
财务数据统计	fs	142004	data/figure/fs/2024-06-14--纺织服装-华利集团-行业景气向上_page2_财务预测摘要.jpg					2025 年的净利润是否比 2024 年增长超过 10%？					否
财务数据统计	fs	142005	data/figure/fs/2024-06-13--石油行业-中国石油-ROE系统性提升来自哪里？_page5_财务预测摘要.jpg					2025 年的营业利润是否高于 2023 年？					是
财务数据统计	fs	142006	data/figure/fs/2024-06-13--医疗器械-麦澜德-女性康复器械领跑者，健康与美战略初现_page10_图表16麦澜德合并现金流量表百万元.jpg					2026年的净利润是否超过2025年？					是
财务数据统计	fs	142007	data/figure/fs/2024-06-12--纺织服装-华利集团-深耕运动鞋履代工筑高壁垒，订单产能双增利润可期_page25_表附录三大报表预测值.jpg					2025 年的总资产是否比 2023 年增长超过 50%？					是
财务数据统计	fs	142008	data/figure/fs/2024-06-12--光学光电子-莱特光电-业绩超预期，盈利能力持续提速_page1_no_caption.jpg					2025 年的营业利润增长率是否高于 2023 年？					否
财务数据统计	fs	142009	data/figure/fs/2024-06-11--纺织服装-新澳股份-拟新增2万锭毛精纺产能，越南项目有序推进_page1_财务预测摘要.jpg					2026年的净利润是否为2023年的1.5倍以上？					否
财务数据统计	fs	142010	data/figure/fs/2024-06-11--公用事业-联美控股-供热龙头双轮驱动，清洁供热助力成长_page28_一公司财务预测表.jpg					2025 年的营业利润是否比 2024 年增长超过 10%？					是
财务数据统计	fs	142011	data/figure/fs/2024-06-10--酿酒行业-洋河股份-公司事件点评报告：聚焦七个方面，深度全国化四步走_page2_公司盈利预测百万元.jpg					2026 年的总资产周转率是否低于 0.5？					否
财务数据统计	fs	142012	data/figure/fs/2024-06-10--互联网服务-宝信软件-公司信息更新报告：钢铁节能降碳迫在眉睫，国产智造需求有望提升_page1_附财务预测摘要.jpg					2025年的营业利润是否比2024年增长超过30%？					是
财务数据统计	fs	142013	data/figure/fs/2024-05-13--美容护理-稳健医疗-长期发展韧性凸显_page2_财务预测摘要.jpg					2026 年的资本性支出是否占资产总计的 5% 以上？					否
财务数据统计	fs	142014	data/figure/fs/2024-06-07--汽车零部件-中原内配-与GKN合作固态储氢领域，氢能布局再下一城_page2_附表公司盈利预测表.jpg					2023 年的流动负债是否占流动资产的 50% 以下？					是
财务数据统计	fs	142015	data/figure/fs/2024-06-07--酿酒行业-水井坊-公司事件点评报告：第一坊筑就高端基因，臻酿八号保持稳增_page2_公司盈利预测百万元.jpg					2025年的营业利润是否比2023年增长超过50%？					是
财务数据统计	fs	142016	data/figure/fs/2024-06-06--燃气-九丰能源-三年分红大幅提升，股权激励锁定成长_page1_九丰能源三大财务预测表.jpg					2026年的EBITDA是否超过2025年的1.5倍？					否
财务数据统计	fs	142017	data/figure/fs/2024-06-06--食品饮料-三全食品-2023年年报及2024年一季报点评：短期业绩承压，餐饮渠道表现亮眼_page3_财务报表预测和估值数据汇总.jpg					"2026 年的 EBITDA 是否高于 2024 年的 1,074 百万元？"					是
财务数据统计	fs	142018	data/figure/fs/2024-06-05--汽车整车-长城汽车-坦克热销助力品牌向上，出口延续高增长_page1_no_caption.jpg					2025 年的总资产是否比 2023 年增长超过 20%？					是
财务数据统计	fs	142019	data/figure/fs/2024-06-05--化学制品-聚合顺-业绩增长显著，受益锦纶需求提振_page3_财务报表预测和估值数据汇总.jpg					2026 年的营业利润是否超过 2022 年的两倍？					是
财务数据统计	fs	142020	data/figure/fs/2024-06-04--半导体-英集芯-深耕数模混合SOC，车规产品导入前装市场_page2_no_caption.jpg					2025年的营业利润增长率是否高于2024年？					否
财务数据统计	fs	142021	data/figure/fs/2024-06-04--通用设备-联德股份-深耕精密铸造，出海驱动高增长_page22_财务报表和主要财务比率.jpg					2026年的营业利润是否高于2023年的两倍？					否
财务数据统计	fs	142022	data/figure/fs/2024-06-03--光学光电子-路维光电-拟收购成都路维部分股权，进一步提升整体管理效率_page1_no_caption.jpg					2025年的EBITDA是否比2023年增长超过50%？					是
财务数据统计	fs	142023	data/figure/fs/2024-06-03--船舶制造-中国船舶-船舶周期持续向上，中国船舶再创辉煌_page17_.jpg					2025 年的营业利润增长率是否超过 2024 年？					否
财务数据统计	fs	142024	data/figure/fs/2024-06-02--通信设备-菲菱科思-中高端交换机突破，长期受益国产算力爆发_page2_财务报表预测和估值数据汇总.jpg					2025年的营业利润是否高于2023年的150%？					是
财务数据统计	fs	142025	data/figure/fs/2024-06-02--互联网服务-中科创达-短期利润承压，端侧AI与智能汽车引领增长_page5_财务预测与估值.jpg					2025 年的营业利润是否比 2023 年增长了 50% 以上？					否
财务数据统计	fs	142026	data/figure/fs/2024-05-31--消费电子-飞荣达-公司年报点评：全年扣非高增，经营净现金流大幅改善_page3_财务报表分析和预测.jpg					2025年的每股净资产是否高于2024年？					是
财务数据统计	fs	142027	data/figure/fs/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page21_.jpg					2023年的营业利润是否占营业收入的比例超过25%？					否
财务数据统计	fs	142028	data/figure/fs/2024-05-30--酿酒行业-山西汾酒-清香龙头加速复兴，灵活布局彰显强α_page25_财务预测摘要.jpg					"2025 年的总资产是否超过 73,983.30 百万元？"					是
财务数据统计	fs	142029	data/figure/fs/2024-05-29--食品饮料-百龙创园-新产能顺利投产，夯实天然食饮添加剂领先地位_page3_财务预测与估值.jpg					2023年的营业利润是否高于2022年？					是
财务数据统计	fs	142030	data/figure/fs/2024-05-29--汽车零部件-凌云股份-Q1业绩超预期，机器人引领长期成长_page8_no_caption.jpg					2025 年的营业利润增长率是否高于 2024 年？					否
财务数据统计	fs	142031	data/figure/fs/2024-05-29--互联网服务-紫光股份-公司跟踪报告：新华三并购获重要推进，持续强化竞争实力_page3_财务报表分析和预测.jpg					2025 年的总资产周转率是否比 2023 年有所提高？					是
财务数据统计	fs	142032	data/figure/fs/2024-05-28--化纤行业-荣盛石化-公司年报点评：2Q23以来扭亏，推进国内外战略布局_page4_财务报表分析和预测.jpg					2026年的每股收益是否超过0.8元？					是
财务数据统计	fs	142033	data/figure/fs/2024-05-28--中药-方盛制药-2023年表观业绩有所承压，2024Q1恢复增长_page1_财务预测摘要.jpg					2026 年的 EBITDA Margin 是否高于 2024 年的 5%？					是
财务数据统计	fs	142034	data/figure/fs/2024-05-27--纺织服装-华利集团-Deckers增长强劲、VF逐步复苏推动订单增长_page2_财务预测摘要.jpg					2026 年的总资产是否比 2023 年增长超过 50%？					是
财务数据统计	fs	142035	data/figure/fs/2024-05-26--计算机设备-海康威视-AI赋能传统安防龙头，布局创新业务构筑新增长极_page32_海康威视三大财务预测表.jpg					"2023年的营业总收入是否超过89,340百万元？"					是
财务数据统计	fs	142036	data/figure/fs/2024-05-26--生物制品-迈威生物-优质ADC平台型公司，多适应症临床数据良好_page2_财务预测摘要.jpg					2025 年的营业利润是否比 2023 年增长超过 50%？					是
财务数据统计	fs	142037	data/figure/fs/2024-05-24--食品饮料-天味食品-川调龙头产品长青，内延外拓渠道焕新_page30_天味食品三大财务预测表.jpg					2025年的EBITDA是否超过700亿元？					是
财务数据统计	fs	142038	data/figure/fs/2024-05-24--煤炭行业-电投能源-深度报告：煤电铝三大业务共成长，稳健性和弹性兼备_page32_no_caption.jpg					2023年的营业利润是否占营业收入的20%以上？					否
财务数据统计	fs	142039	data/figure/fs/2024-05-23--电网设备-金盘科技-2024Q1盈利能力保持稳定，海外营收占比快速提升_page2_表2财务数据.jpg					2025年的净现金变动是否低于2023年？					是
财务数据统计	fs	142040	data/figure/fs/2024-05-23--化学制品-江南化工-公司年报点评：2024年一季度公司扣非净利润同比增长30.07%，集团民爆业务资产有望整合_page2_财务报表分析和预测.jpg					2026 年的营业总收入是否超过 125 亿元？					是
财务数据统计	fs	142041	data/figure/fs/2024-05-22--石油行业-中国石油-非常规天然气业务将迎来快速发展_page21_财务预测与估值.jpg					2025 年的资产总计是否超过 2023 年的 110%？					否
财务数据统计	fs	142042	data/figure/fs/2024-05-22--专用设备-广日股份-受益日立优质资产，股权激励+高分红潜力尽显_page19_财务预测摘要.jpg					2025 年的 ROE 是否高于 2023 年？					是
财务数据统计	fs	142043	data/figure/fs/2024-05-21--纺织服装-恒辉安防-功能手套为基，高分子新材料为翼_page2_财务预测摘要.jpg					2026 年的净利润是否超过 2025 年的 1.2 倍？					否
财务数据统计	fs	142044	data/figure/fs/2024-05-20--有色金属-兴业银锡-2023年报及2024一季报点评：复产+技改带动23年业绩大幅增长，量价齐升继续提振业绩释放_page1_图表1财务预测摘要.jpg					2026年的ROIC是否低于2024年？					否
财务数据统计	fs	142045	data/figure/fs/2024-05-20--互联网服务-昆仑万维-AI全产业链布局，强化多元业务矩阵_page4_财务报表预测和估值数据汇总.jpg					2026 年的 EBITDA Margin 是否高于 2024 年的 5%？					是
财务数据统计	fs	142046	data/figure/fs/2024-05-20--能源金属-盛新锂能-2023年年报及2024年一季报点评：矿盐价格差异公司业绩承压，非洲矿开始放量盈利改善可期_page1_.jpg					2025年的营业利润是否比2023年增长超过20%？					是
财务数据统计	fs	142047	data/figure/fs/2024-05-19--小金属-金力永磁-2023年年报及2024年一季报点评：稀土价格下滑公司业绩承压，磁材龙头产能持续增量_page1_.jpg					2023年的流动负债是否占流动资产的35%以上？					是
财务数据统计	fs	142048	data/figure/fs/2024-05-17--橡胶制品-丰茂股份-橡胶传动带“小巨人”，出口+后市场+品类拓展打开成长空间_page26_财务预测摘要.jpg					2025 年的营业利润是否超过 2023 年的两倍？					是
财务数据统计	fs	142049	data/figure/fs/2024-05-17--贸易行业-厦门国贸-大宗商品涨价，盈利有望回升_page1_财务预测摘要.jpg					2023年的营业利润是否高于2022年？					否
财务数据统计	fs	142050	data/figure/fs/2024-05-16--物流行业-中创物流-集运业务边际改善，海外物流成长可期_page3_财务预测摘要.jpg					2025 年的总资产是否比 2023 年增长了超过 50%？					否
财务数据统计	fs	142051	data/figure/fs/2024-05-16--医疗器械-新产业-2024年一季度归母净利同比增长20%，海外业务快速增长_page3_财务预测与估值.jpg					2025年的营业利润是否比2024年增长超过20%？					否
财务数据统计	fs	142052	data/figure/fs/2024-05-14--酿酒行业-泸州老窖-向上势能不减，盈利持续提升_page4_财务报表预测和估值数据汇总.jpg					2026年的EBITDA是否超过30亿元？					是
财务数据统计	fs	142053	data/figure/fs/2024-05-15--半导体-富创精密-24Q1规模效应初显，零部件国产化持续深入_page2_财务报表预测和估值数据汇总.jpg					2023年的营业利润是否低于2025年？					是
财务数据统计	fs	142054	data/figure/fs/2024-05-15--银行-常熟银行-详解常熟银行2024年一季报：息差环比回升，营收、业绩保持高增速_page6_图表12常熟银行盈利预测表.jpg					2025年的净利息收入增长率是否低于2024年？					是
财务数据统计	fs	142055	data/figure/fs/2024-05-14--医疗器械-三诺生物-公司信息更新报告：CGM国内市场攻城略地，海外注册潜龙在渊_page1_附财务预测摘要.jpg					2026 年的 EBITDA Margin 是否高于 2024 年的 5%？					是
财务数据统计	fs	142056	data/figure/fs/2024-05-14--消费电子-视源股份-事件点评：新业务和海外业务持续拓展，公司稳健增长可期_page1_公司财务报表数据预测汇总.jpg					2025 年的营业总收入增长率是否高于 2024 年？					是
财务数据统计	fs	142057	data/figure/fs/2024-05-13--医药商业-大参林-业绩短期承压，门店快速扩张_page2_财务报表与盈利预测.jpg					2025年的EBITDA是否是2023年的1.6倍以上？					是
财务数据统计	fs	142058	data/figure/fs/2024-05-12--化学制品-易普力-行业景气业绩向好，订单充足支撑成长_page2_图表7盈利预测.jpg					2025 年的总资产是否比 2024 年增长超过 10%？					是
财务数据统计	fs	142059	data/figure/fs/2024-05-12--文化传媒-皖新传媒-2023年年报及2024年一季报点评：核心主业稳健增长，数字化升级值得期待_page1_财务预测表.jpg					2025 年的营业利润是否比 2024 年增长超过 30%？					否
财务数据统计	fs	142060	data/figure/fs/2024-05-11--工程建设-中国建筑-24Q1工程业务增长动能强劲，地产继续筑底_page1_no_caption.jpg					2026年的净利润是否是2023年的1.5倍以上？					否
财务数据统计	fs	142061	data/figure/fs/2024-05-11--交运设备-中国中车-动车组招标大增，铁路装备需求持续复苏_page1_no_caption.jpg					"2026 年的融资活动现金流量净额是否为负数且低于 -5,000 万元？"					是
财务数据统计	fs	142062	data/figure/fs/2024-05-10--酿酒行业-青岛啤酒-产品结构升级延续，成本回落红利释放_page2_财务报表预测和估值数据汇总.jpg					2025 年的营业利润是否比 2024 年增长超过 10%？					是
财务数据统计	fs	142063	data/figure/fs/2024-05-10--工程建设-中国化学-境外新签高增，“两商”转型扎实推进_page1_no_caption.jpg					"2025 年的总资产是否超过 260,000 百万元？"					是
财务数据统计	fs	142064	data/figure/fs/2024-05-09--食品饮料-李子园-Q1收入略有压力，毛销差改善_page1_财务预测摘要.jpg					2026 年的固定资产是否占总资产的 30% 以上？					否
财务数据统计	fs	142065	data/figure/fs/2024-05-09--游戏-姚记科技-2023年年报及2024年一季报点评：业务多元布局，高分红回馈股东_page1_财务预测表.jpg					2025 年的营业利润是否比 2024 年增长超过 20%？					是
财务数据统计	fs	142066	data/figure/fs/2024-05-08--农牧饲渔-秋乐种业-玉米种优质企业，新品种助力业务稳增长_page23_秋乐种业三大财务预测表.jpg					2025年的EBITDA是否超过140亿元？					是
财务数据统计	fs	142067	data/figure/fs/2024-05-08--橡胶制品-贵州轮胎-公司季报点评：23年扣非净利润同比+103.56%，24Q1扣非净利润同比+121.90%_page2_财务报表分析和预测.jpg					2026年的EBITDA是否高于2023年？					是
财务数据统计	fs	142068	data/figure/fs/2024-05-08--非金属材料-中科电气-负极持续放量，2024Q1同比扭亏为盈_page1_no_caption.jpg					2025 年的营业利润是否比 2023 年增长超过 100%？					是
财务数据统计	fs	142069	data/figure/fs/2024-05-07--半导体-复旦微电-消费类回暖高可靠稳定增长，Q1重回增长通道_page1_no_caption.jpg					2025 年的营业利润是否比 2023 年增长超过 50%？					是
财务数据统计	fs	142070	data/figure/fs/2024-05-06--装修建材-鲁阳节能-产品扩张注入成长动能，新阶段发展值得期待_page2_财务预测摘要.jpg					2025 年的存货是否高于 2022 年的两倍？					否
财务数据统计	fs	142071	data/figure/fs/2024-05-06--汽车零部件-新泉股份-2024年一季报点评：2024Q1业绩符合预期，自主内饰龙头持续成长_page1_新泉股份三大财务预测表.jpg					2025年的EBITDA是否比2023年增长了超过50%？					是
财务数据统计	fs	142072	data/figure/fs/2024-05-05--食品饮料-天润乳业-2024年一季报点评：疆外持续扩张，新农并表短期承压_page2_天润乳业三大财务预测表.jpg					2026 年的 EBITDA 是否高于 2023 年的 482 百万元？					是
财务数据统计	fs	142073	data/figure/fs/2024-05-05--医疗器械-联影医疗-国内海外双轮驱动，数智化产品引领高质量发展_page1_no_caption.jpg					2025 年的营业利润是否比 2024 年增长超过 30%？					是
财务数据统计	fs	142074	data/figure/fs/2024-05-04--光学光电子-宸展光电-公司事件点评报告：加快推进自有品牌MicroTouch培育新成长点，2024Q1业绩显著改善_page2_公司盈利预测百万元.jpg					2025年的营业利润增长率是否超过2024年？					否
财务数据统计	fs	142075	data/figure/fs/2024-05-04--工程建设-中国铁建-2024年一季报点评：水电及绿色环保订单高增，净利率水平小幅提升_page1_中国铁建三大财务预测表.jpg					2026 年的 EBITDA 是否超过 2023 年的 1.5 倍？					是
财务数据统计	fs	142076	data/figure/fs/2024-05-03--电力行业-三峡能源-业绩表现稳健，新能源装机容量增长较大_page5_财务预测与估值.jpg					2025 年的营业利润是否超过 2023 年的 1.5 倍？					是
财务数据统计	fs	142077	data/figure/fs/2024-05-03--风电设备-日月股份-2023年出货量平稳，着力提升市占份额_page2_no_caption.jpg					2025 年的营业利润是否比 2023 年增长超过 50%？					是
财务数据统计	fs	142078	data/figure/fs/2024-05-02--能源金属-天齐锂业-2024年一季报点评：受高价库存和SQM税务影响，Q1盈利触底_page1_天齐锂业三大财务预测表.jpg					2026 年的资本性支出是否占资产总计的 5% 以上？					否
财务数据统计	fs	142079	data/figure/fs/2024-05-02--农牧饲渔-天康生物-2023年年报及2024年一季报点评：多业务延续增长态势，一季度实现扭亏为盈_page1_公司财务报表数据预测汇总.jpg					"2025年的EBITDA是否超过2,500万元？"					是
财务数据统计	fs	142080	data/figure/fs/2024-05-01--装修建材-欧派家居-大家居模式持续落地，直营实践验证增长潜力_page1_表财务报表和主要财务比率.jpg					2025 年的营业利润是否超过 2023 年的 1.5 倍？					否
财务数据统计	fs	142081	data/figure/fs/2024-05-01--房地产开发-万科A-2024年一季报点评：营收下降销售承压，经营业务稳步提升_page2_一公司财务预测表.jpg					2025年的EBITDA是否高于2023年的1.5倍？					是
财务数据统计	fs	142082	data/figure/fs/2024-04-30--文化传媒-万达电影-公司2023年报暨2024一季报点评：票房收入复苏明显，影剧游内容储备丰富_page1_一公司财务预测表.jpg					2025年的流动资产是否比2024年增长超过10%？					否
财务数据统计	fs	142083	data/figure/fs/2024-04-29--食品饮料-新乳业-公司简评报告：深化“鲜立方”战略，盈利水平持续提升_page2_附录三大报表预测值.jpg					2025年的营业总收入增长率是否高于2024年？					否
财务数据统计	fs	142084	data/figure/fs/2024-04-29--纺织服装-比音勒芬-2023年报及2024年一季报点评：提质增效，分红比例提升_page1_比音勒芬三大财务预测表.jpg					2025年的营业总收入是否超过2023年的两倍？					否
财务数据统计	fs	142085	data/figure/fs/2024-04-28--有色金属-华峰铝业-2023年年报及2024年一季报点评：乘新能源行业东风，龙头客户与规模优势形成良性循环_page1_公司财务报表数据预测汇总.jpg					2025年的EBITDA是否比2023年增长了50%以上？					是
财务数据统计	fs	142086	data/figure/fs/2024-04-28--酿酒行业-古井贡酒-业绩高增符合预期，势能仍亮眼_page1_no_caption.jpg					"2026 年的融资活动现金流量净额是否为负数且低于 -50,000 万元？"					否
财务数据统计	fs	142087	data/figure/fs/2024-04-28--家电行业-公牛集团-业绩增长亮眼，降本成效凸显_page1_财务预测摘要.jpg					2025 年的营业利润是否是 2023 年的两倍以上？					否
