fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融实体关系解读	sdt	142447	data/figure/sdt/2024-08-15--化学制药-科伦药业-三发驱动，发展驶入快车道_page39_图表67TROP2ADC研发格局梳理.jpg					SHR-A1921的临床最高进度为Phase III，且已开展适应症包括卵巢癌和非小细胞肺癌。					是
金融实体关系解读	sdt	142448	data/figure/sdt/2024-08-15--化学制药-科伦药业-三发驱动，发展驶入快车道_page41_图表71SKB264适应症布局和申报情况.jpg					SKB264-III-03项目在临床前阶段的适应症是否包括三阴性乳腺癌(TNBC) III期？					是
金融实体关系解读	sdt	142453	data/figure/sdt/2024-08-15--化学制药-科伦药业-三发驱动，发展驶入快车道_page27_图表46川宁生物环保技术优势.jpg					科伦药业的菌渣处理技术是否通过了新疆维吾尔自治区和国家生态环境部验收？					是
金融实体关系解读	sdt	142476	data/figure/sdt/2024-08-04--半导体-海光信息-稀缺CPU+AI双料厂商，深算系列有望迎来质变突破_page21_图39海光DCU产品与国际领先厂商产品对比.jpg					AMD MI100的TDP是否小于NVIDIA H100 SXM的TDP？					是
金融实体关系解读	sdt	142525	data/figure/sdt/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page27_表12公司接收卡发送卡及视频处理设备的最大带载能力.jpg					视频拼接器H20的输出最大LED带载点数是否大于控台C5 Pro的输入最大LED带载点数？					是
金融实体关系解读	sdt	142542	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page44_图表各公司储备的重要片单截至2024年6月26日.jpg					2024年6月26日，阿里影业的《猎毒》和《独自·上场》是否都已经杀青？					是
金融实体关系解读	sdt	142585	data/figure/sdt/2024-06-18--橡胶制品-赛轮轮胎-液体黄金、巨胎提升竞争力，全球布局引领未来_page12_图表17美双反仲裁后各公司税率对比.jpg					韩国耐克森轮胎的反倾销税率是否低于中国台湾南港轮胎的反倾销税率？					是
金融实体关系解读	sdt	142613	data/figure/sdt/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page10_图19治痔类产品零售端价格情况.jpg					美辛唑酮红古豆醇酯栓的价格是否高于太宁复方角菜酸酯栓？					是
金融实体关系解读	sdt	142618	data/figure/sdt/2024-06-10--中药-方盛制药-公司首次覆盖报告：聚焦创新中药主业，“338”大产品战略稳步推进_page22_表16公司的依折麦布片为国内首仿具备先发优势.jpg					进口药品中，默沙东的化药3.1类药品在2006年4月获得批准，是否比Sandoz的化药5.2类药品在2021年6月获得批准的时间早？					是
金融实体关系解读	sdt	142624	data/figure/sdt/2024-06-06--电机-卧龙电驱-全球电机龙头企业，航空电机具备卡位优势_page13_图表26航空电机与新能源汽车电机的性能指标对比.jpg					航空电机中，EMRAX 348的转矩密度是否小于Magni 650的转矩密度？					否
金融实体关系解读	sdt	142635	data/figure/sdt/2024-05-31--电机-卧龙电驱-“电驱+光储+eVTOL”一体两翼，全球电机龙头构建新格局_page12_图表21航空级车规级工业机电机参数对比.jpg					卧龙电驱MSXL500T2电机的质量是否小于江特电机100BST-M03230电机的质量？					是
金融实体关系解读	sdt	142700	data/figure/sdt/2024-04-11--通用设备-华锐精密-华锐精密首次覆盖：国内数控刀具领军企业，产能释放+渠道拓展共驱长期成长_page20_表5国内外刀具产品材料性能对比.jpg					CVD涂层刀片中，泰珂洛T9125的断裂韧性是否高于山特维克GC4225？					是
金融实体关系解读	sdt	142780	data/figure/sdt/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page48_表322023年分车系代表性车型车灯配置情况DLP车灯.jpg					赛力斯-AITO问界M9的高配DLP车灯价格区间是否高于长城汽车WEY VV6的选装费？					是
金融实体关系解读	sdt	142787	data/figure/sdt/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page37_表25全球分地区部分代表性车型车灯供应商配套情况.jpg					2023年和2024年，保时捷Cayenne E-Hybrid在斯洛伐克生产的LED高清前照灯（ADB）供应商是否一致？					是
金融实体关系解读	sdt	142795	data/figure/sdt/2024-02-23--医药商业-泰恩康-核心品种构筑现有优势，CKBA打开未来空间_page25_图表44全球白癜风药物研发格局.jpg					硫酸艾玛昔替尼在中国处于III期临床阶段，而在全球其他国家尚未进入临床阶段，是否正确？					否
金融实体关系解读	sdt	142802	data/figure/sdt/2024-02-19--光学光电子-维信诺-首次覆盖：OLED上行周期量价齐升；ViP技术助力降本增效_page5_图6OLED平板PC项目.jpg					2026年发布的14/16-inch Macbook Pro预计售价将高于2024年的11/13-inch ipad pro。					否
金融实体关系解读	lc	150031	data/figure/lc/2023-07-31--中邮证券-宏观研究：装备制造业盈利占优，消费需求温和复苏_page5_图表5装备制造业相关行业盈利领先.jpg					如果2022年8月电气机械和器材制造业利润总额累计同比增速放缓，企业单位中长期贷款增速会有何影响？	企业单位中长期贷款增速会上升	企业单位中长期贷款增速会下降	企业单位中长期贷款增速会保持不变	企业单位中长期贷款增速会剧烈波动	B
金融实体关系解读	lc	150047	data/figure/lc/2023-04-19--中银证券-1季度经济数据点评：产出修复理想、内需尚有空间_page2_图表3三大类投资当月增速均边际收敛.jpg					假设2021年房地产投资增速持续上升，对制造业投资增速有何影响？	制造业投资增速上升	制造业投资增速下降	制造业投资增速保持不变	制造业投资增速波动加剧	A
金融实体关系解读	lc	150069	data/figure/lc/2024-08-23--华金证券-华金宏观·双循环周报（第72期）：联储纪要放鸽导致美元闪崩，前瞻还是滞后？_page11_图20发达经济体核心CPI同比.jpg					假设2022年英国的核心CPI增速持续上升，这将对日本的核心CPI产生什么影响？	日本核心CPI增速会上升	日本核心CPI增速会下降	日本核心CPI增速会保持不变	日本核心CPI增速会剧烈波动	A
金融实体关系解读	hg	150130	data/figure/hg/2023-08-13--东海证券-国内观察：2023年7月金融数据：居民信贷偏弱，政策或将加速落地_page3_图167月人民币贷款同比多增结构亿元.jpg					如果2023年7月住户中长期贷款同比增加量为正值，那么可能的结果是什么？	短期贷款同比增加量会大幅上升	票据融资同比增加量会变为负值	居民购房需求可能会增加	企业投资活动会明显减少	C
金融实体关系解读	hg	150148	data/figure/hg/2022-11-30--腾景数研-腾景宏观月报：基于腾景国民经济运行全口径数据-10月全口径投资：“三支箭”纾困房地产，投资延续温和复苏_page4_图4基建投资增长结构.jpg					假设公共设施管理业的投资比例上升至0.30，会对其他行业产生什么影响？	其他行业的投资比例会相应减少	其他行业的投资比例会保持不变	其他行业的投资比例会大幅增加	其他行业的投资比例不受影响	A
金融实体关系解读	hg	150149	data/figure/hg/2023-07-18--西南证券-2023年上半年经济数据点评：数据偏弱，但拐点或现_page4_图6二季度专项债发行规模有所回落.jpg					如果2022年地方政府债券发行额继续保持高位，那么对经济的影响会是什么？	经济增速加快	经济增速放缓	经济保持稳定	经济出现通货膨胀	A
金融实体关系解读	hg	150190	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page27_no_caption.jpg					如果黑色治延加工的需求占比降低到10%，其对房地产部门的依赖程度会如何变化？	增加	减少	不变	无法确定	B
金融实体关系解读	hg	150193	data/figure/hg/2024-03-12--国金证券-政策月报第7期：稳增长有哪些新进展？_page4_图表72024年部分地区重大项目实施储备数量.jpg					如果福建省的储备类项目数显著增加，会如何影响其实施类项目数？	增加	减少	不变	无法确定	A
金融实体关系解读	hg	150201	data/figure/hg/2023-04-24--东吴证券-宏观点评：出口“逆袭”带来的意外后果_page5_图8中西部省份对一带一路沿线贸易依赖度高2022年.jpg					假设广西的出口依赖度提高到与新疆相同，那么广西的出口结构会发生什么变化？	更加多元化	更加集中于“一带一路”沿线国家	没有明显变化	转向其他国际市场	B
金融实体关系解读	hg	150241	data/figure/hg/2024-03-25--国金证券-“美国大选”系列之五：特朗普2.0：政策组合，有何不同？_page6_图表11拜登第一任期主要关注医疗经济等问题.jpg					假设国家安全部门的承诺部分兑现的比例显著下降，这会对移民政策的承诺比例产生什么影响？	上升	下降	保持不变	无法确定	B
金融实体关系解读	hg	150257	data/figure/hg/2023-12-01--国金证券-2024年宏观经济形势展望：江春入旧年_page12_图表37过往棚改项目资金有PSL及专项债支持.jpg					假设2019年没有出现棚改专项债的大幅增长，那么2020年的PSL资金可能会如何变化？	显著增加	保持不变	显著减少	无法预测	A
金融实体关系解读	hg	150261	data/figure/hg/2023-01-29--国金证券-宏观专题研究报告：3分钟看清春节全球要闻_page25_图表75上海GDP增速目标与全国大多一致.jpg					假设2020年上海的GDP增速目标高于全国平均水平，这可能意味着什么？	上海的经济复苏速度更快	上海面临更大的经济压力	全国其他地区的经济增长放缓	上海的产业结构调整更为成功	A
金融实体关系解读	hg	150283	data/figure/hg/2023-05-24--东海证券-供需视角下的房地产趋势研判：今朝不似昨朝寒，地产两极化显然_page13_图24百强房企融资情况亿.jpg					如果2022年全年银行借款规模均低于2021年的平均水平，那么房地产企业的融资结构会发生什么变化？	更多依赖境内债和美元债	主要依靠银行借款	融资结构不会发生变化	完全转向其他融资方式	A
金融实体关系解读	hg	150326	data/figure/hg/2024-02-21--海通国际-印度ALMM清单重启在即，贸易保护主义下的光伏组件出口风险_page1_图1印度光伏产业链产能.jpg					假设2026年的电池产能下降至100，这会对印度光伏产业链的总产能有何影响？	总产能减少	总产能增加	总产能不变	总产能无法确定	A
金融实体关系解读	hg	150332	data/figure/hg/2023-01-13--信达证券-通胀或迎来小阶段上升，但压力不大_page7_图10原油相关行业价格下降.jpg					假设非金属矿物制品业的价格涨幅更大，会对建筑行业产生什么影响？	建筑成本会显著上升	建筑项目数量会减少	建筑材料供应会更加充足	建筑行业利润会大幅增加	A
金融实体关系解读	hg	150344	data/figure/hg/2024-06-13--国金证券-政策周报第17期：地方“收储”的最优解？_page9_图表182024年地方新增专项债提前批额度.jpg					如果新疆的专项债提前批额度大幅增加，这可能对其他地区的资金分配产生什么影响？	其他地区资金紧张	其他地区资金过剩	其他地区项目需求减少	其他地区项目需求增加	A
金融实体关系解读	hg	150369	data/figure/hg/2023-12-13--平安证券-2023年中央经济工作会议解读：理解中央经济工作会议六大提法_page2_图表42023年110月房地产继续拖累制造业生产.jpg					如果出口（直接拉动）在2023年1-10月的增加值增速变为负值，那么消费制造行业的增加值增速会如何变化？	显著增加	略有增加	显著减少	略有减少	C
金融实体关系解读	hg	150404	data/figure/hg/2024-03-20--交银国际证券-中国宏观：设备更新与循环经济带来的投资机会_page11_no_caption.jpg					如果镍的需求突然大幅增加，会对其他金属产生什么影响？	价格上涨	价格下跌	供需平衡	价格不变	A
金融实体关系解读	hg	150440	data/figure/hg/2024-05-15--粤开证券-【粤开宏观】城投公司转型的可能方向与风险—城投转型系列之三_page9_图表2截至2022年底各业务类型城投公司公益性和准公益性业务收入占比均值.jpg					如果棚改/保障房建设的公益性和准公益性主营占比达到95%，会有什么结果？	棚改/保障房建设的主营收入将显著增加	其他业务类型可能受到影响	整体城投公司转型方向不会改变	政府财政压力将大幅减轻	B
金融实体关系解读	hg	150450	data/figure/hg/2022-10-30--中国银行-宏观观察2022年第47期（总第444期）：我国粮食安全面临的新挑战与应对建议＊_page13_图17我国主要粮食进口依赖度进口量消费量.jpg					如果2021年稻谷进口量增加到6%，那么对小麦进口量的影响可能是？	大幅上升	小幅上升	保持不变	小幅下降	D
金融实体关系解读	hg	150456	data/figure/hg/2024-03-17--东海证券-宏观周报：设备更新和消费品以旧换新扩内需，股市新政稳市场_page5_no_caption.jpg					假设电力、热力的生产和供应业的投资额在2022年大幅增加，这会对其他行业产生什么影响？	带动相关产业链发展	提高能源成本	加剧市场竞争	促进环保产业	A
金融实体关系解读	hg	150492	data/figure/hg/2023-06-16--开源证券-宏观经济点评：兼评5月经济数据-战略相持已破，增量政策可期_page4_图8互联网地产金融供不应求制造业批零生活服务供过于求.jpg					假设政府、非盈利机构的就业岗位供过于求情况得到改善，最可能的原因是什么？	政府增加了公共事业岗位	非盈利机构减少了招聘需求	更多人选择从事私营部门工作	教育系统改革提高了相关专业毕业生数量	A
金融实体关系解读	hg	150504	data/figure/hg/2023-10-24--华宝证券-金融产品行业生态报告：暗潮汹涌下积蓄的力量_page23_图2420112018英国保险行业资产配置结构.jpg					假设2014年英国股票的比例从当前的水平下降到10%，这将对整体资产配置产生什么影响？	债券和其他类别的比例会相应增加	国外股票的比例会大幅减少	单位信托基金的比例会显著降低	不动产的比例会保持不变	A
金融实体关系解读	pg	150591	data/figure/pg/2023-12-19--化学制药-千红制药-肝素供需格局持续改善，有望开启快速增长新周期_page9_图表152023H1中国城市公立医院依诺肝素竞争格局.jpg					如果赛诺菲的市场份额减少到50%，其他公司的市场份额将如何变化？	千红生化和健友生化的市场份额将增加	九源基因和天道医药的市场份额将增加	所有公司的市场份额都将平均分配	其他类别的市场份额将增加	D
金融实体关系解读	pg	150612	data/figure/pg/2023-03-07--光学光电子-茂莱光学-茂莱光学深度：工业级精密光学稀缺标的，下游领域多点开花_page21_no_caption.jpg					如果华大智造的市场份额增加到20%，其他企业的市场份额将如何变化？	Illumina的市场份额减少	Oxford Nanopore的市场份额减少	BioSciences的市场份额减少	其他企业的市场份额减少	D
金融实体关系解读	pg	150616	data/figure/pg/2023-05-23--半导体-天岳先进-碳化硅衬底领导者，导电型衬底正发力_page10_图表202020年半绝缘型碳化硅晶片厂商市场占有率.jpg					如果Wolfspeed（CREE）的市场份额增加10个百分点，其他厂商的市场份额将如何变化？	II-VI和山东天悦的市场份额将减少	II-VI和山东天悦的市场份额将保持不变	II-VI和山东天悦的市场份额将增加	无法确定	A
金融实体关系解读	pg	150664	data/figure/pg/2023-06-05--医疗器械-新华医疗-深化改革，聚焦主业，老牌国企盈利强势提升未来可期_page18_图表342021年三级医院直线加速器类品牌保有率.jpg					如果瓦里安的市场份额增加到60%，其他品牌的市场份额将如何变化？	西门子和医科达的市场份额将减少	东软医疗和新华医疗的市场份额将增加	所有其他品牌的市场份额将保持不变	无法确定	A
金融实体关系解读	pg	150745	data/figure/pg/2024-02-19--光学光电子-维信诺-首次覆盖：OLED上行周期量价齐升；ViP技术助力降本增效_page7_图9OLED智能手机出货份额.jpg					如果三星显示SDC的市场份额增加到60%，其他企业的市场份额将如何变化？	京东方BOE的市场份额将减少	维信诺Visionox的市场份额将保持不变	深天马Tianma的市场份额将增加	华星光电CSOT的市场份额将减少	A
金融实体关系解读	pg	150839	data/figure/pg/2023-10-07--电子化学品-广钢气体-以氦为矛，电子大宗气体领军者_page21_图表492021年中国氦气进口企业市场份额占比.jpg					如果林德的市场份额增加5个百分点，其他企业的市场份额将如何变化？	所有企业市场份额均减少	部分企业市场份额减少	所有企业市场份额保持不变	部分企业市场份额增加	B
金融实体关系解读	pg	150879	data/figure/pg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page18_no_caption.jpg					如果太钢不锈的市场份额减少到15%，其他企业的市场份额将如何变化？	其他企业市场份额增加	其他企业市场份额不变	其他企业市场份额减少	无法确定	A
金融实体关系解读	pg	150963	data/figure/pg/2023-06-08--生物制品-凯因科技-乙肝丙肝大市场，多产品矩阵构筑护城河_page27_图362022年国内人干扰素propto2mathbfb注射液市占率情况.jpg					如果凯因科技的市场份额增加5个百分点，未名生物和安科生物的市场份额将如何变化？	未名生物减少2.5%，安科生物减少2.5%	未名生物减少3%，安科生物减少2%	未名生物减少2%，安科生物减少3%	未名生物减少4%，安科生物减少1%	A
金融实体关系解读	pg	150981	data/figure/pg/2022-12-25--食品饮料-安琪酵母-产能扩张叠加成本改善，业绩拐点将至_page13_图表13国际酵母行业公司份额.jpg					如果安琪酵母的市场份额增加到40%，其他公司的市场份额将如何变化？	英联马利和乐斯福的市场份额将减少，其他公司保持不变	所有其他公司的市场份额都将减少	英联马利、乐斯福和其他公司的市场份额都将减少	只有英联马利的市场份额会减少	C
金融实体关系解读	sdt	151867	data/figure/sdt/2024-06-13--医疗器械-麦澜德-女性康复器械领跑者，健康与美战略初现_page8_图表12主要控股参股公司.jpg					如果南京锐诗得医疗科技有限公司的持股比例提高到70%，其净利润将增加多少？	24.49万元	-24.49万元	0万元	无法确定	D
金融实体关系解读	sdt	151985	data/figure/sdt/2024-03-31--有色金属-中国铝业-铝产业链一体布局，深耕主业迈向全球_page13_图表24中国铝业铝土矿布局.jpg					假设所有矿山的剩余可开采年限延长至20年，哪些矿山的许可证/采矿权有效期需要调整？	平果矿、贵州矿、遵义矿	华兴矿、阳泉矿、孝义矿	三门峡分公司、洛阳分公司、郑州分公司	许平矿、三门峡矿、焦作矿	A
金融实体关系解读	sdt	152016	data/figure/sdt/2024-03-13--物流行业-东航物流-航线资源与区位优势明显，跨境电商物流构建第二增长极_page8_表1中国主要货运航司的机队情况架.jpg					假设顺丰航空有限公司将其所有的B737替换为B747，其窄体机和宽体机的总数将如何变化？	减少10架	增加10架	不变	增加20架	A
金融实体关系解读	sdt	152072	data/figure/sdt/2024-02-23--医药商业-泰恩康-核心品种构筑现有优势，CKBA打开未来空间_page25_图表44全球白癜风药物研发格局.jpg					假设fibroblast growth factor在全球其他国家批准上市后，诺华公司在中国的临床试验进展如何才能保持竞争力？	申报临床	批准上市	II期临床	III期临床	D
金融实体关系解读	sdt	152084	data/figure/sdt/2024-02-19--电源设备-爱科赛博-技术型驱动的平台化企业，受益自主可控趋势_page21_表14公司有源电力滤波器APF产品性能对比.jpg					如果上能电气的FPU系列模块额定容量从30-100A调整为40-120A，且整柜额定容量从0-500A调整为0-600A，其响应时间是否可以保持在≤5ms？	是	否	不确定	需要额外信息	A
金融实体关系解读	frg	152087	data/figure/frg/2023-08-12--纺织服装-洁雅股份-主业有望走出低谷、第二曲线成长可期_page8_图表13湿巾类产品制造商居产业链中游盈利受上游原材料价格变动与下游终端消费需求影响.jpg					如果上游的石油化工行业原材料价格上涨，洁雅股份的生产成本将如何变化？	增加	减少	不变	无法确定	A
金融实体关系解读	frg	152088	data/figure/frg/2023-05-09--美容护理-科思股份-投资价值分析报告：出行增加带动防晒化妆品需求上涨，防晒剂龙头业绩持续向好_page9_图11公司所处行业上下游情况.jpg					如果基础化工原料的价格上涨，会对化妆品活性成分的成本产生什么影响？	增加	减少	不变	无法确定	A
金融实体关系解读	frg	152089	data/figure/frg/2023-04-26--光伏设备-欧晶科技-石英坩埚龙头企业，“保供+客户+技术”优势领先_page3_图2欧晶科技股权结构图截止2023年3月.jpg					如果余姚市恒星管业有限公司将其持有的31.83%股份全部转让给华科新能（天津）科技发展有限公司，华科新能（天津）科技发展有限公司的持股比例将达到多少？	56.40%	24.57%	31.83%	18.60%	A
金融实体关系解读	frg	152091	data/figure/frg/2024-01-03--电子化学品-上海新阳-公司首次覆盖报告：晶圆及先进封装材料国内领先，高端光刻胶进展顺利_page4_图2公司股权结构稳定截止至2023年3季报.jpg					如果上海新晖的持股比例增加到20%，谁将成为上海新阳的最大股东？	王福祥	王溯	孙江燕	其他	B
金融实体关系解读	frg	152092	data/figure/frg/2022-10-24--电子化学品-鼎龙股份-以七大技术平台为依托，转型进口替代类材料平台型公司_page4_图表1公司发展历程.jpg					如果2013年收购珠海名图后，公司未能成功拓展硒鼓业务，会对公司的整体发展有何影响？	公司可能会面临财务困境	公司会更加专注于其他业务领域	公司的发展不会受到任何影响	公司会寻求外部融资以维持运营	B
金融实体关系解读	frg	152093	data/figure/frg/2022-12-11--汽车零部件-保隆科技-TPMS龙头企业，新兴业务有望打造第二三增长级_page4_图3公司股权架构截止20221116.jpg					如果陈洪凌的持股比例增加至20%，会对其他股东的持股比例产生什么影响？	其他股东的持股比例减少3.49%	其他股东的持股比例不变	其他股东的持股比例增加3.49%	其他股东的持股比例减少5%	A
金融实体关系解读	frg	152094	data/figure/frg/2023-06-15--专用设备-利柏特-利柏特深度报告：工业模块制造领先企业，有望受益下游化工、海油资本开支高增_page13_图表15利柏特博迈科及卓然股份部分模块设备产品及客户一览.jpg					如果利柏特的空分装置模块市场份额增加10%，其下游客户中哪些公司的采购量会显著增加？	"BASF, Honeywell, UOP"	"ExxonMobil, Petrobras, ConocoPhillips"	"中国石油, 中海油, 中国石化"	"Technip, Fluor, KBR"	A
金融实体关系解读	frg	152096	data/figure/frg/2022-12-04--电网设备-四方股份-电网二次平台型龙头，新能源+储能注入发展新动能_page12_图14四方股份新一代集控站解决方案.jpg					如果四方股份的新能源储能系统（CSGC-3000 FIS）出现故障，对电网二次平台型龙头企业的运营效率有何影响？	运营效率大幅下降	运营效率略有下降	运营效率不受影响	运营效率显著提升	A
金融实体关系解读	frg	152097	data/figure/frg/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page4_图表1公司发展历程.jpg					假设2013年山东广电新媒体有限责任公司没有与中国电信山东分公司签署IPTV合作协议，该公司是否会在2014年成功上线轻快APP融媒体云平台？	是	否	不确定	无法判断	C
金融实体关系解读	frg	152099	data/figure/frg/2023-03-09--化学制药-泽璟制药-创新药企巡礼系列：高效、务实的新生代biotech，三大技术平台助力公司行稳致远_page6_图表2公司股权结构截至2022年三季报.jpg					如果ZELIN SHENG的持股比例增加至25%，会对其他股东的持股比例产生什么影响？	其他股东的持股比例会相应减少	其他股东的持股比例保持不变	其他股东的持股比例会增加	无法确定	A
金融实体关系解读	frg	152102	data/figure/frg/2023-09-14--美容护理-润本股份-“庖丁解牛”拆析招股书（十九）润本股份：驱蚊赛道国货龙头，婴童护理业务未来可期_page5_图表公司股权结构截至2023年7月7日.jpg					假设广州卓凡投资控股有限公司将其持有的股份全部转让给鲍松娟，鲍松娟的总持股比例将达到多少？	73.54%	68.09%	58.14%	52.45%	A
金融实体关系解读	frg	152103	data/figure/frg/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page4_图2公司股权结构清晰拥有3个员工持股平台.jpg					如果戴岚的持股比例增加至50%，会对其他股东的持股比例产生什么影响？	其他股东的持股比例会相应减少	其他股东的持股比例保持不变	其他股东的持股比例会增加	无法确定	A
金融实体关系解读	frg	152106	data/figure/frg/2023-07-07--专用设备-日联科技-工业X射线检测设备龙头，拟追加投资微焦点射线源扩产项目_page2_图3日联科技股权结构稳定.jpg					假设同创日联的持股比例减少5个百分点，谁将成为日联科技的第一大股东？	日联实业	金沙江一期	海宁艾克斯	宁德时代	A
金融实体关系解读	frg	152109	data/figure/frg/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page11_图6历任集团董事长及股份公司董事长总经理.jpg					假设季克良在2007年退休，袁仁国提前接任集团董事长，那么谁将在2015年担任股份公司总经理？	刘自力	李保芳	乔洪	李静仁	A
金融实体关系解读	frg	152111	data/figure/frg/2022-12-30--环保行业-九州一轨-轨交减振领域专精特新企业，行稳致远_page15_图表20公司股权结构截至公司招股说明书签署.jpg					如果京投公司的持股比例减少到10%，谁将成为九州一轨的最大股东？	广州轨交	国奥时代	劳保所	展腾投资	A
金融实体关系解读	frg	152113	data/figure/frg/2023-08-16--航空机场-海南机场-出行复苏利好“机场+免税”，多元业务布局助力长远发展_page1_图1海南机场股权架构.jpg					如果海南省国资委的持股比例减少到80%，谁将成为海南机场设施股份有限公司的最大股东？	海南省发展控股有限公司	海航基础控股集团有限公司	平安银行股份有限公司	其他股东	A
金融实体关系解读	frg	152114	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page7_图2公司发展历程.jpg					如果圣邦微电子在2018年没有收购大连阿尔法模拟技术和钰泰半导体，其在2019年的营收增长是否会受到影响？	是	否	不确定	无影响	A
金融实体关系解读	frg	152115	data/figure/frg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page4_图1昇兴股份发展历程.jpg					如果昇兴股份在2018年与王老吉的项目未能顺利签约，会对公司2019年的业绩产生什么影响？	业绩下滑	业绩保持稳定	业绩大幅提升	无法确定	A
金融实体关系解读	frg	152117	data/figure/frg/2023-12-26--化学制品-江南化工-首次覆盖：民爆+新能源双轮驱动，集团民爆资产有望注入_page1_图1公司股权结构图截至2023年三季报.jpg					如果北方特种能源集团有限公司将其持有的股份全部转让给中国北方工业有限公司，中国北方工业有限公司的持股比例将达到多少？	25.70%	26.30%	27.40%	28.00%	B
金融实体关系解读	frg	152118	data/figure/frg/2023-12-13--塑料制品-安利股份-深度报告：PU合成革龙头企业，鞋材、汽车迎来业绩释放期_page9_图11人造革合成革分类.jpg					假设人造革合成革的基层材料全部改为无纺布，对PU合成革龙头企业的业绩影响如何？	业绩大幅提升	业绩略有下降	业绩保持不变	无法确定	D
金融实体关系解读	frg	152119	data/figure/frg/2023-03-06--家电行业-德业股份-逆变器后起之秀，拓展光储赛道迎新发展_page4_图1德业股份历史沿革.jpg					如果德业股份在2015年没有成为美的变频控制解决方案供应商，其子公司德业变频是否会在2016年开始进入光伏逆变器产业？	是	否	不确定	无法判断	B
金融实体关系解读	frg	152121	data/figure/frg/2023-11-29--半导体-炬光科技-光学元器件为基，赋能激光雷达+光刻+嫩肤_page11_图11炬光科技股权架构.jpg					如果刘兴胜将其持有的股份全部转让给王东辉，王东辉的持股比例将达到多少？	20.88%	19.88%	17.88%	15.88%	A
金融实体关系解读	frg	152123	data/figure/frg/2023-02-13--化学制品-多氟多-深耕氟化工领域，挖掘新能源市场机遇_page1_图2股权结构图截止2022年三季报.jpg					假设李世江将其持有的股份全部转让给焦作多氟多实业集团有限公司，焦作多氟多实业集团有限公司的持股比例将达到多少？	14.07%	13.65%	12.42%	11.42%	A
金融实体关系解读	frg	152124	data/figure/frg/2022-12-26--贵金属-山东黄金-有色金属：跨越式发展驱动公司价值重估_page12_图表16银泰黄金股权结构截至2021年底.jpg					如果中国银泰投资有限公司的持股比例增加到20%，谁将成为银泰黄金股份有限公司的最大股东？	中国银泰投资有限公司	王水	沈国军	程少良	A
金融实体关系解读	frg	152125	data/figure/frg/2023-11-19--贸易行业-苏美达-产投融合美美与共，内外循环达济天下_page4_图2公司股权结构截至2023年Q3.jpg					如果江苏省农垦集团的持股比例增加到20%，苏美达的最大股东会变成谁？	江苏省农垦集团	中国机械工业集团	其他股东	国资委	B
金融实体关系解读	frg	152126	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page8_图3公司前10大股东.jpg					假设张世龙将其持有的鸿顺祥泰的股份全部转让给Wen Li，Wen Li的总持股比例将达到多少？	24.14%	29.56%	33.86%	38.17%	A
金融实体关系解读	frg	152127	data/figure/frg/2022-12-19--美容护理-水羊股份-御电商经营之道，自有+代理双业务驱动长期发展_page44_图69公司与强生旗下部分品牌合作历程图.jpg					假设2020年水羊股份与BIAFINE的合作未能达成，其对整体业务的影响会如何？	业务增长放缓	市场份额下降	合作品牌减少	无显著影响	A
金融实体关系解读	frg	152128	data/figure/frg/2023-05-15--房地产开发-华发股份-把握机遇实现规模突破，聚焦核心战略下销售拿地强势_page5_图表1华发股份发展历程.jpg					如果华发股份在2006年没有收购中山生态庄园，其在中山市场的布局是否会受到影响？	是	否	不确定	无影响	A
金融实体关系解读	frg	152129	data/figure/frg/2023-01-03--中药-华润三九-稀缺的OTC平台型公司，品牌渠道价值突出_page4_图表5华润三九股权结构.jpg					如果华润集团（医药）有限公司的持股比例增加至60%，对华润三九的控制权有何影响？	控制权不变	控制权增强	控制权减弱	无法确定	B
金融实体关系解读	frg	152130	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page20_HFP产业链.jpg					假设R22的产量增加50%，HFP0的产量是否会相应增加？	是	否	不确定	无法确定	A
